oxygen_availability	High_O2	Mid_O2	Low_O2	Mid_O2	Low_O2	Low_O2	High_O2	Mid_O2	High_O2	Mid_O2	High_O2	High_O2	High_O2	Mid_O2	Mid_O2	High_O2	High_O2	High_O2	High_O2	High_O2	High_O2	High_O2	Mid_O2	High_O2	Mid_O2	Mid_O2	Mid_O2	Mid_O2	High_O2	Low_O2	Mid_O2	Mid_O2	Mid_O2	Mid_O2	High_O2	Low_O2	High_O2	High_O2	High_O2	High_O2	Low_O2	Low_O2	High_O2	High_O2	High_O2	High_O2	High_O2	Low_O2	High_O2	High_O2	Low_O2	High_O2	High_O2	Low_O2	High_O2
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Curtobacterium	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Frigoribacterium	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	0.000199282	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Leifsonia	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Leucobacter	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microbacterium	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	0.00184648	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	0.000169366	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	0.000522103	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Microcella	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Mycetocola	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Plantibacter	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Rathayibacter	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Salinibacterium	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Yonghaparkia	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Microbacteriaceae|Zimmermannella	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	0.00184648	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	0.00107346	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	0.000398565	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	0.000684931	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae	0.00159692	0.0507947	3.95137e-05	0.01303	4.98083e-05	2.08432e-05	0.000361334	4.67466e-05	0.0571585	0.0920796	0.000785579	0.00357186	2.05039e-05	0.0224984	0.058567	0.00235628	0.000108298	0.0038879	1.26754e-05	0.000140551	2.2781e-05	1.71269e-05	0.0292476	0.00215831	0.0273264	3.02508e-05	0.109003	0.0411578	0.000153621	6.25256e-05	7.63128e-05	1.1208e-05	7.07249e-06	0.0365624	0.000675628	5.30851e-05	0.00447631	0.00033886	0.00142918	9.95561e-05	4.43064e-05	1.59868e-05	3.17418e-05	0.000255782	0.00259895	0.0235874	1.9722e-05	3.35143e-05	0.00183	0.000335241	1.45152e-05	0.00390601	0.000199693	1.42646e-05	0.00126185
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Arthrobacter	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	0.00320183	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	0.000398565	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Citricoccus	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Kocuria	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	0.000241838	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	0.000153351	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	0.00045662	2.46524e-06	4.18929e-06	1.79308e-05	0.000260213	1.8144e-06	0.000274725	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Micrococcus	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	0.0556582	9.31818e-06	3.59624e-06	0.000228702	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	0.00107346	1.58443e-06	8.37556e-05	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	0.000597848	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	0.0221461	2.46524e-06	4.18929e-06	0.00121824	1.07182e-05	1.8144e-06	0.0032967	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Nesterenkonia	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Renibacterium	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcaceae|Rothia	0.00157616	0.0506457	4.93921e-06	0.0129749	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	0.000527566	0.091876	0.000760405	5.39517e-06	2.56298e-06	0.0224341	0.0575759	0.0023066	7.79239e-05	0.00260697	1.58443e-06	4.18778e-05	2.84762e-06	2.14087e-06	0.0291773	0.00211138	0.0273107	3.78135e-06	0.108709	0.040872	0.000135557	7.8157e-06	6.16103e-05	1.40099e-06	8.84061e-07	0.0363008	0.000613989	6.63564e-06	0.00338779	0.00031072	0.00136479	8.46829e-05	5.53829e-06	1.99835e-06	3.96772e-06	0.000234439	0.00249938	0.00045662	2.46524e-06	4.18929e-06	0.000174034	1.07182e-05	1.8144e-06	0.000274725	0.00014932	1.78307e-06	0.000899685
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micrococcineae_incertae_sedis|Demequina	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae	2.96541e-05	5.08937e-05	4.93921e-05	7.86782e-05	6.22604e-05	2.6054e-05	0.000170709	5.84333e-05	0.0003627	9.31818e-05	3.59624e-05	5.39517e-05	2.56298e-05	9.18974e-05	2.22822e-05	7.09722e-05	4.33915e-05	0.000108248	1.58443e-05	2.48634e-05	2.84762e-05	2.14087e-05	0.000100467	6.70471e-05	2.24833e-05	3.78135e-05	8.93455e-05	0.00012703	2.58058e-05	7.8157e-05	2.10035e-05	1.40099e-05	8.84061e-06	4.31194e-05	2.40152e-05	6.63564e-05	0.000184211	4.01997e-05	9.19881e-05	2.12474e-05	5.53829e-05	1.99835e-05	3.96772e-05	3.04906e-05	0.000142241	0.000178537	2.46524e-05	4.18929e-05	0.000179308	0.000107182	1.8144e-05	0.00011972	7.19617e-05	1.78307e-05	0.000228733
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinocatenispora	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Actinoplanes	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Asanoa	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catellatospora	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Catenuloplanes	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Micromonosporaceae|Couchioplanes	2.96541e-06	5.08937e-06	4.93921e-06	7.86782e-06	6.22604e-06	2.6054e-06	1.70709e-05	5.84333e-06	3.627e-05	9.31818e-06	3.59624e-06	5.39517e-06	2.56298e-06	9.18974e-06	2.22822e-06	7.09722e-06	4.33915e-06	1.08248e-05	1.58443e-06	2.48634e-06	2.84762e-06	2.14087e-06	1.00467e-05	6.70471e-06	2.24833e-06	3.78135e-06	8.93455e-06	1.2703e-05	2.58058e-06	7.8157e-06	2.10035e-06	1.40099e-06	8.84061e-07	4.31194e-06	2.40152e-06	6.63564e-06	1.84211e-05	4.01997e-06	9.19881e-06	2.12474e-06	5.53829e-06	1.99835e-06	3.96772e-06	3.04906e-06	1.42241e-05	1.78537e-05	2.46524e-06	4.18929e-06	1.79308e-05	1.07182e-05	1.8144e-06	1.1972e-05	7.19617e-06	1.78307e-06	2.28733e-05
